rowid,stationid,city,chinese,latitude,longitude,pm25,pm10,o3,no2 ,so2,co,useless1,useless2,useless3,useless4,useless5,useless6,time
1093661,36,Beijing,,39.955906,116.474246,85,39,21,13,8,16,7,-12,1029,25,7,2.02E+13,1423011600
1093673,47,Shanghai,,31.202842,121.453493,107,59,10,31,11,7,8,1,1030,62,3,2.02E+13,1423011600
1094264,498,Tianjin,,39.085164,117.207281,50,51,25,11,22,15,-1,-15,1031,34,9,2.02E+13,1423015200
1094889,965,Chongqing,,29.560161,106.555275,179,113,9,43,12,12,8,3,1031,71,3,2.02E+13,1423022400
1095135,36,Beijing,,39.955906,116.474246,85,39,21,13,8,16,7,-12,1029,25,7,2.02E+13,1423040400
1095147,47,Shanghai,,31.202842,121.453493,107,59,10,31,11,7,8,1,1030,62,3,2.02E+13,1423040400
1095738,498,Tianjin,,39.085164,117.207281,50,51,25,11,22,15,-1,-15,1031,34,9,2.02E+13,1423044000
1096362,965,Chongqing,,29.560161,106.555275,179,113,9,43,12,12,8,3,1031,71,3,2.02E+13,1423047601
1096609,36,Beijing,,39.955906,116.474246,30,95,25,6,2,4,4,-16,1030,22,7,2.02E+13,1423069200
1096621,47,Shanghai,,31.202842,121.453493,275,129,20,36,29,14,8,-4,1026,43,6,2.02E+13,1423069200
1097212,498,Tianjin,,39.085164,117.207281,50,51,25,11,22,15,-1,-15,1031,34,9,2.02E+13,1423072800
1097836,965,Chongqing,,29.560161,106.555275,170,98,3,37,15,13,7,3,1030,76,2,2.02E+13,1423080000
1098083,36,Beijing,,39.955906,116.474246,30,95,25,6,2,4,4,-16,1030,22,7,2.02E+13,1423098000
1098095,47,Shanghai,,31.202842,121.453493,275,129,20,36,29,14,8,-4,1026,43,6,2.02E+13,1423098000
1098686,498,Tianjin,,39.085164,117.207281,63,28,27,13,2,4,-3,-14,1033,43,5,2.02E+13,1423101600
1099311,965,Chongqing,,29.560161,106.555275,170,98,3,37,15,13,7,3,1030,76,2,2.02E+13,1423108800
1099558,36,Beijing,,39.955906,116.474246,30,95,25,6,2,4,4,-16,1030,22,7,2.02E+13,1423126800
1099570,47,Shanghai,,31.202842,121.453493,275,129,20,36,29,14,8,-4,1026,43,6,2.02E+13,1423126800
1100161,498,Tianjin,,39.085164,117.207281,63,28,27,13,2,4,-3,-14,1033,43,5,2.02E+13,1423130400
1100787,965,Chongqing,,29.560161,106.555275,170,98,3,37,15,13,7,3,1030,76,2,2.02E+13,1423134000
1101034,36,Beijing,,39.955906,116.474246,139,59,20,26,9,7,6,-13,1028,25,4,2.02E+13,1423155600
1101046,47,Shanghai,,31.202842,121.453493,151,50,26,14,10,8,6,-6,1031,42,6,2.02E+13,1423155600
1101637,498,Tianjin,,39.085164,117.207281,63,28,27,13,2,4,-3,-14,1033,43,5,2.02E+13,1423159200
1102263,965,Chongqing,,29.560161,106.555275,158,83,16,41,10,9,6,3,1029,81,1,2.02E+13,1423166400
1102510,36,Beijing,,39.955906,116.474246,139,59,20,26,9,7,6,-13,1028,25,4,2.02E+13,1423184400
1102522,47,Shanghai,,31.202842,121.453493,151,50,26,14,10,8,6,-6,1031,42,6,2.02E+13,1423184400
1103113,498,Tianjin,,39.085164,117.207281,180,92,26,32,37,14,1,-13,1024,35,4,2.02E+13,1423188000
1103739,965,Chongqing,,29.560161,106.555275,158,83,16,41,10,9,6,3,1029,81,1,2.02E+13,1423191600
1103985,36,Beijing,,39.955906,116.474246,139,59,20,26,9,7,6,-13,1028,25,4,2.02E+13,1423213200
1103997,47,Shanghai,,31.202842,121.453493,151,50,26,14,10,8,6,-6,1031,42,6,2.02E+13,1423213200
1104589,498,Tianjin,,39.085164,117.207281,180,92,26,32,37,14,1,-13,1024,35,4,2.02E+13,1423216800
1105214,965,Chongqing,,29.560161,106.555275,158,83,16,41,10,9,6,3,1029,81,1,2.02E+13,1423220400
1105461,36,Beijing,,39.955906,116.474246,167,86,14,44,22,12,7,-13,1020,23,3,2.02E+13,1423242000
1105473,47,Shanghai,,31.202842,121.453493,161,65,20,33,19,10,8,-6,1025,37,3,2.02E+13,1423242000
1106065,498,Tianjin,,39.085164,117.207281,180,92,26,32,37,14,1,-13,1024,35,4,2.02E+13,1423245600
1106691,965,Chongqing,,29.560161,106.555275,163,75,10,58,12,14,10,1,1023,54,4,2.02E+13,1423249200
1106937,36,Beijing,,39.955906,116.474246,167,86,14,44,22,12,7,-13,1020,23,3,2.02E+13,1423270800
1106949,47,Shanghai,,31.202842,121.453493,161,65,20,33,19,10,8,-6,1025,37,3,2.02E+13,1423270800
1107541,498,Tianjin,,39.085164,117.207281,161,68,19,27,17,22,1,-12,1024,38,6,2.02E+13,1423274400
1108167,965,Chongqing,,29.560161,106.555275,163,75,10,58,12,14,10,1,1023,54,4,2.02E+13,1423278000
1108413,36,Beijing,,39.955906,116.474246,167,86,14,44,22,12,7,-13,1020,23,3,2.02E+13,1423299600
1108425,47,Shanghai,,31.202842,121.453493,161,65,20,33,19,10,8,-6,1025,37,3,2.02E+13,1423299600
1109017,498,Tianjin,,39.085164,117.207281,161,68,19,27,17,22,1,-12,1024,38,6,2.02E+13,1423303200
1109641,965,Chongqing,,29.560161,106.555275,163,75,10,58,12,14,10,1,1023,54,4,2.02E+13,1423306800
1109888,36,Beijing,,39.955906,116.474246,30,26,25,8,3,3,-3,-25,1037,17,10,2.02E+13,1423328400
1109900,47,Shanghai,,31.202842,121.453493,174,75,24,39,20,12,11,-6,1022,30,2,2.02E+13,1423328400
1110492,498,Tianjin,,39.085164,117.207281,161,68,19,27,17,22,1,-12,1024,38,6,2.02E+13,1423332000
1111116,965,Chongqing,,29.560161,106.555275,197,121,5,28,12,15,6,4,1030,87,1,2.02E+13,1423335600
1111363,36,Beijing,,39.955906,116.474246,30,26,25,8,3,3,-3,-25,1037,17,10,2.02E+13,1423357200
1111375,47,Shanghai,,31.202842,121.453493,174,75,24,39,20,12,11,-6,1022,30,2,2.02E+13,1423357200
1111967,498,Tianjin,,39.085164,117.207281,61,35,27,9,11,3,-9,-25,1038,27,4,2.02E+13,1423360800
1112591,965,Chongqing,,29.560161,106.555275,197,121,5,28,12,15,6,4,1030,87,1,2.02E+13,1423364400
1112838,36,Beijing,,39.955906,116.474246,30,26,25,8,3,3,-3,-25,1037,17,10,2.02E+13,1423386000
1112850,47,Shanghai,,31.202842,121.453493,174,75,24,39,20,12,11,-6,1022,30,2,2.02E+13,1423386000
1113442,498,Tianjin,,39.085164,117.207281,61,35,27,9,11,3,-9,-25,1038,27,4,2.02E+13,1423389600
1114067,965,Chongqing,,29.560161,106.555275,197,121,5,28,12,15,6,4,1030,87,1,2.02E+13,1423393200
1114313,36,Beijing,,39.955906,116.474246,159,65,17,26,13,6,-3,-20,1033,26,2,2.02E+13,1423414800
1114325,47,Shanghai,,31.202842,121.453493,95,40,32,13,9,5,4,-8,1033,42,7,2.02E+13,1423414800
1114917,498,Tianjin,,39.085164,117.207281,61,35,27,9,11,3,-9,-25,1038,27,4,2.02E+13,1423418400
1115542,965,Chongqing,,29.560161,106.555275,197,121,5,28,12,15,6,4,1030,87,1,2.02E+13,1423422000
1115788,36,Beijing,,39.955906,116.474246,159,65,17,26,13,6,-3,-20,1033,26,2,2.02E+13,1423443600
1115800,47,Shanghai,,31.202842,121.453493,95,40,32,13,9,5,4,-8,1033,42,7,2.02E+13,1423443600
1116392,498,Tianjin,,39.085164,117.207281,154,67,26,25,19,23,-4,-18,1032,34,2,2.02E+13,1423447200
1117016,965,Chongqing,,29.560161,106.555275,182,98,2,36,10,15,8,2,1026,66,3,2.02E+13,1423454400
1117262,36,Beijing,,39.955906,116.474246,159,65,17,26,13,6,-3,-20,1033,26,2,2.02E+13,1423472400
1117274,47,Shanghai,,31.202842,121.453493,95,40,32,13,9,5,4,-8,1033,42,7,2.02E+13,1423472400
1117866,498,Tianjin,,39.085164,117.207281,154,67,26,25,19,23,-4,-18,1032,34,2,2.02E+13,1423476000
1118489,965,Chongqing,,29.560161,106.555275,182,98,2,36,10,15,8,2,1026,66,3,2.02E+13,1423479600
1118736,36,Beijing,,39.955906,116.474246,215,129,11,37,26,18,-5,-14,1022,50,1,2.02E+13,1423501200
1118748,47,Shanghai,,31.202842,121.453493,124,46,28,29,13,7,3,-7,1031,48,3,2.02E+13,1423501200
1119340,498,Tianjin,,39.085164,117.207281,154,67,26,25,19,23,-4,-18,1032,34,2,2.02E+13,1423504800
1119964,965,Chongqing,,29.560161,106.555275,182,98,2,36,10,15,8,2,1026,66,3,2.02E+13,1423508400
1120210,36,Beijing,,39.955906,116.474246,215,129,11,37,26,18,-5,-14,1022,50,1,2.02E+13,1423530000
1120222,47,Shanghai,,31.202842,121.453493,124,46,28,29,13,7,3,-7,1031,48,3,2.02E+13,1423530000
1120814,498,Tianjin,,39.085164,117.207281,188,109,29,34,24,15,0,-9,1019,51,3,2.02E+13,1423533600
1121439,965,Chongqing,,29.560161,106.555275,165,83,8,36,12,10,7,3,1023,76,2,2.02E+13,1423540800
1121686,36,Beijing,,39.955906,116.474246,215,129,11,37,26,18,-5,-14,1022,50,1,2.02E+13,1423558800
1121698,47,Shanghai,,31.202842,121.453493,124,46,28,29,13,7,3,-7,1031,48,3,2.02E+13,1423558800
1122289,498,Tianjin,,39.085164,117.207281,188,109,29,34,24,15,0,-9,1019,51,3,2.02E+13,1423562400
1122914,965,Chongqing,,29.560161,106.555275,165,83,8,36,12,10,7,3,1023,76,2,2.02E+13,1423566000
1123161,36,Beijing,,39.955906,116.474246,228,131,14,57,28,20,-1,-12,1015,44,1,2.02E+13,1423587600
1123173,47,Shanghai,,31.202842,121.453493,157,52,31,35,12,7,7,-6,1020,39,5,2.02E+13,1423587600
1123765,498,Tianjin,,39.085164,117.207281,188,109,29,34,24,15,0,-9,1019,51,3,2.02E+13,1423591200
1124391,965,Chongqing,,29.560161,106.555275,165,83,8,36,12,10,7,3,1023,76,2,2.02E+13,1423594800
1124637,36,Beijing,,39.955906,116.474246,228,131,14,57,28,20,-1,-12,1015,44,1,2.02E+13,1423616400
1124649,47,Shanghai,,31.202842,121.453493,157,52,31,35,12,7,7,-6,1020,39,5,2.02E+13,1423616400
1125241,498,Tianjin,,39.085164,117.207281,174,138,20,30,51,25,-3,-9,1015,64,3,2.02E+13,1423620000
1125866,965,Chongqing,,29.560161,106.555275,195,137,3,36,10,20,6,3,1023,81,1,2.02E+13,1423623600
1126113,36,Beijing,,39.955906,116.474246,228,131,14,57,28,20,-1,-12,1015,44,1,2.02E+13,1423645200
1126125,47,Shanghai,,31.202842,121.453493,157,52,31,35,12,7,7,-6,1020,39,5,2.02E+13,1423645200
1126717,498,Tianjin,,39.085164,117.207281,174,138,20,30,51,25,-3,-9,1015,64,3,2.02E+13,1423648800
1127342,965,Chongqing,,29.560161,106.555275,195,137,3,36,10,20,6,3,1023,81,1,2.02E+13,1423652400
1127589,36,Beijing,,39.955906,116.474246,228,131,14,57,28,20,-1,-12,1015,44,1,2.02E+13,1423674000
1127601,47,Shanghai,,31.202842,121.453493,173,81,36,62,13,10,11,0,1014,47,2,2.02E+13,1423674000
1128193,498,Tianjin,,39.085164,117.207281,174,138,20,30,51,25,-3,-9,1015,64,3,2.02E+13,1423677600
1128817,965,Chongqing,,29.560161,106.555275,195,137,3,36,10,20,6,3,1023,81,1,2.02E+13,1423681200
1129064,36,Beijing,,39.955906,116.474246,42,20,29,6,3,4,3,-14,1020,28,5,2.02E+13,1423702800
1129076,47,Shanghai,,31.202842,121.453493,173,81,36,62,13,10,11,0,1014,47,2,2.02E+13,1423702800
1129668,498,Tianjin,,39.085164,117.207281,97,60,28,40,58,12,-5,-10,1021,68,1,2.02E+13,1423706400
1130292,965,Chongqing,,29.560161,106.555275,173,96,30,30,13,12,5,2,1019,81,3,2.02E+13,1423710000
1130539,36,Beijing,,39.955906,116.474246,42,20,29,6,3,4,3,-14,1020,28,5,2.02E+13,1423731600
1130551,47,Shanghai,,31.202842,121.453493,173,81,36,62,13,10,11,0,1014,47,2,2.02E+13,1423731600
1131143,498,Tianjin,,39.085164,117.207281,97,60,28,40,58,12,-5,-10,1021,68,1,2.02E+13,1423735200
1131767,965,Chongqing,,29.560161,106.555275,173,96,30,30,13,12,5,2,1019,81,3,2.02E+13,1423738800
1132014,36,Beijing,,39.955906,116.474246,42,20,29,6,3,4,3,-14,1020,28,5,2.02E+13,1423760400
1132026,47,Shanghai,,31.202842,121.453493,144,106,31,38,11,16,8,3,1019,71,3,2.02E+13,1423760400
1132618,498,Tianjin,,39.085164,117.207281,97,60,28,40,58,12,-5,-10,1021,68,1,2.02E+13,1423764000
1133242,965,Chongqing,,29.560161,106.555275,173,96,30,30,13,12,5,2,1019,81,3,2.02E+13,1423767600
1133489,36,Beijing,,39.955906,116.474246,160,74,19,33,15,10,-3,-9,1020,64,1,2.02E+13,1423789200
1133501,47,Shanghai,,31.202842,121.453493,144,106,31,38,11,16,8,3,1019,71,3,2.02E+13,1423789200
1134093,498,Tianjin,,39.085164,117.207281,164,81,26,32,54,21,-2,-7,1019,69,4,2.02E+13,1423792800
1134717,965,Chongqing,,29.560161,106.555275,198,146,27,38,11,19,9,6,1016,82,2,2.02E+13,1423796400
1134964,36,Beijing,,39.955906,116.474246,160,74,19,33,15,10,-3,-9,1020,64,1,2.02E+13,1423818000
1134976,47,Shanghai,,31.202842,121.453493,144,106,31,38,11,16,8,3,1019,71,3,2.02E+13,1423818000
1135568,498,Tianjin,,39.085164,117.207281,164,81,26,32,54,21,-2,-7,1019,69,4,2.02E+13,1423821600
1136192,965,Chongqing,,29.560161,106.555275,198,146,27,38,11,19,9,6,1016,82,2,2.02E+13,1423825200
1136439,36,Beijing,,39.955906,116.474246,160,74,19,33,15,10,-3,-9,1020,64,1,2.02E+13,1423846800
1136451,47,Shanghai,,31.202842,121.453493,127,58,43,33,9,7,9,3,1022,66,4,2.02E+13,1423846800
1137043,498,Tianjin,,39.085164,117.207281,164,81,26,32,54,21,-2,-7,1019,69,4,2.02E+13,1423850400
1137667,965,Chongqing,,29.560161,106.555275,198,146,27,38,11,19,9,6,1016,82,2,2.02E+13,1423854000
1137914,36,Beijing,,39.955906,116.474246,363,75,13,65,33,32,-3,-10,1014,59,2,2.02E+13,1423875600
1137926,47,Shanghai,,31.202842,121.453493,127,58,43,33,9,7,9,3,1022,66,4,2.02E+13,1423875600
1138518,498,Tianjin,,39.085164,117.207281,262,154,36,36,27,18,-2,-5,1012,80,2,2.02E+13,1423879200
1139142,965,Chongqing,,29.560161,106.555275,183,116,5,42,10,19,12,5,1009,62,1,2.02E+13,1423882800
1139389,36,Beijing,,39.955906,116.474246,363,75,13,65,33,32,-3,-10,1014,59,2,2.02E+13,1423904400
1139401,47,Shanghai,,31.202842,121.453493,127,58,43,33,9,7,9,3,1022,66,4,2.02E+13,1423904400
1139993,498,Tianjin,,39.085164,117.207281,262,154,36,36,27,18,-2,-5,1012,80,2,2.02E+13,1423908000
1140617,965,Chongqing,,29.560161,106.555275,183,116,5,42,10,19,12,5,1009,62,1,2.02E+13,1423911600
1140864,36,Beijing,,39.955906,116.474246,363,75,13,65,33,32,-3,-10,1014,59,2,2.02E+13,1423933200
1140876,47,Shanghai,,31.202842,121.453493,151,74,62,19,8,7,16,9,1017,63,5,2.02E+13,1423933200
1141468,498,Tianjin,,39.085164,117.207281,262,154,36,36,27,18,-2,-5,1012,80,2,2.02E+13,1423936800
1142093,965,Chongqing,,29.560161,106.555275,183,116,5,42,10,19,12,5,1009,62,1,2.02E+13,1423940400
1142339,36,Beijing,,39.955906,116.474246,395,-,12,75,41,35,-1,-8,1017,60,2,2.02E+13,1423962000
1142351,47,Shanghai,,31.202842,121.453493,151,74,62,19,8,7,16,9,1017,63,5,2.02E+13,1423962000
1142943,498,Tianjin,,39.085164,117.207281,173,94,46,15,14,20,3,-7,1018,48,5,2.02E+13,1423965600
1143569,965,Chongqing,,29.560161,106.555275,185,102,27,25,7,17,11,8,1013,82,2,2.02E+13,1423969200
1143815,36,Beijing,,39.955906,116.474246,395,-,12,75,41,35,-1,-8,1017,60,2,2.02E+13,1423990800
1143827,47,Shanghai,,31.202842,121.453493,151,74,62,19,8,7,16,9,1017,63,5,2.02E+13,1423990800
1144419,498,Tianjin,,39.085164,117.207281,173,94,46,15,14,20,3,-7,1018,48,5,2.02E+13,1423994400
1145044,965,Chongqing,,29.560161,106.555275,185,102,27,25,7,17,11,8,1013,82,2,2.02E+13,1423998000
1145291,36,Beijing,,39.955906,116.474246,395,-,12,75,41,35,-1,-8,1017,60,2,2.02E+13,1424019600
1145303,47,Shanghai,,31.202842,121.453493,160,65,21,42,6,9,16,12,1015,77,3,2.02E+13,1424019600
1145895,498,Tianjin,,39.085164,117.207281,173,94,46,15,14,20,3,-7,1018,48,5,2.02E+13,1424023200
1146520,965,Chongqing,,29.560161,106.555275,185,102,27,25,7,17,11,8,1013,82,2,2.02E+13,1424026800
1146767,36,Beijing,,39.955906,116.474246,264,186,16,44,44,43,2,-6,1019,56,2,2.02E+13,1424048400
1146779,47,Shanghai,,31.202842,121.453493,160,65,21,42,6,9,16,12,1015,77,3,2.02E+13,1424048400
1147371,498,Tianjin,,39.085164,117.207281,218,109,25,29,20,27,1,0,1019,93,3,2.02E+13,1424052000
1147996,965,Chongqing,,29.560161,106.555275,180,103,30,31,6,21,13,9,1020,77,1,2.02E+13,1424055600
1148243,36,Beijing,,39.955906,116.474246,264,186,16,44,44,43,2,-6,1019,56,2,2.02E+13,1424077200
1148255,47,Shanghai,,31.202842,121.453493,160,65,21,42,6,9,16,12,1015,77,3,2.02E+13,1424077201
1148847,498,Tianjin,,39.085164,117.207281,218,109,25,29,20,27,1,0,1019,93,3,2.02E+13,1424080800
1149474,965,Chongqing,,29.560161,106.555275,180,103,30,31,6,21,13,9,1020,77,1,2.02E+13,1424084400
1149719,36,Beijing,,39.955906,116.474246,264,186,16,44,44,43,2,-6,1019,56,2,2.02E+13,1424106000
1149731,47,Shanghai,,31.202842,121.453493,197,103,21,32,8,14,9,7,1020,87,3,2.02E+13,1424106000
1150323,498,Tianjin,,39.085164,117.207281,218,109,25,29,20,27,1,0,1019,93,3,2.02E+13,1424109600
1150948,965,Chongqing,,29.560161,106.555275,180,103,30,31,6,21,13,9,1020,77,1,2.02E+13,1424113200
1151195,36,Beijing,,39.955906,116.474246,63,30,16,11,5,4,3,-11,1021,36,4,2.02E+13,1424134800
1151207,47,Shanghai,,31.202842,121.453493,197,103,21,32,8,14,9,7,1020,87,3,2.02E+13,1424134800
1151799,498,Tianjin,,39.085164,117.207281,218,109,25,29,20,27,1,0,1019,93,3,2.02E+13,1424138400
1152425,965,Chongqing,,29.560161,106.555275,155,72,6,16,6,11,10,8,1017,87,2,2.02E+13,1424142000
1152671,36,Beijing,,39.955906,116.474246,63,30,16,11,5,4,3,-11,1021,36,4,2.02E+13,1424163600
1152683,47,Shanghai,,31.202842,121.453493,197,103,21,32,8,14,9,7,1020,87,3,2.02E+13,1424163600
1153275,498,Tianjin,,39.085164,117.207281,85,51,35,18,15,10,1,-6,1023,60,3,2.02E+13,1424167200
1153901,965,Chongqing,,29.560161,106.555275,155,72,6,16,6,11,10,8,1017,87,2,2.02E+13,1424170800
1154147,36,Beijing,,39.955906,116.474246,63,30,16,11,5,4,3,-11,1021,36,4,2.02E+13,1424192400
1154159,47,Shanghai,,31.202842,121.453493,163,91,44,35,11,10,8,-5,1024,40,2,2.02E+13,1424192400
1154751,498,Tianjin,,39.085164,117.207281,85,51,35,18,15,10,1,-6,1023,60,3,2.02E+13,1424196000
1155377,965,Chongqing,,29.560161,106.555275,155,72,6,16,6,11,10,8,1017,87,2,2.02E+13,1424199600
1155623,36,Beijing,,39.955906,116.474246,87,80,34,40,16,13,0,-13,1030,38,2,2.02E+13,1424221200
1155635,47,Shanghai,,31.202842,121.453493,163,91,44,35,11,10,8,-5,1024,40,2,2.02E+13,1424221200
1156227,498,Tianjin,,39.085164,117.207281,85,51,35,18,15,10,1,-6,1023,60,3,2.02E+13,1424224800
1156853,965,Chongqing,,29.560161,106.555275,155,69,22,22,5,10,14,9,1013,72,5,2.02E+13,1424228400
1157099,36,Beijing,,39.955906,116.474246,87,80,34,40,16,13,0,-13,1030,38,2,2.02E+13,1424250000
1157111,47,Shanghai,,31.202842,121.453493,163,91,44,35,11,10,8,-5,1024,40,2,2.02E+13,1424250000
1157703,498,Tianjin,,39.085164,117.207281,198,149,23,35,61,24,3,-2,1033,70,2,2.02E+13,1424253600
1158329,965,Chongqing,,29.560161,106.555275,155,69,22,22,5,10,14,9,1013,72,5,2.02E+13,1424257200
1158575,36,Beijing,,39.955906,116.474246,87,80,34,40,16,13,0,-13,1030,38,2,2.02E+13,1424278800
1158587,47,Shanghai,,31.202842,121.453493,163,91,44,35,11,10,8,-5,1024,40,2,2.02E+13,1424278800
1159179,498,Tianjin,,39.085164,117.207281,198,149,23,35,61,24,3,-2,1033,70,2,2.02E+13,1424282400
1159804,965,Chongqing,,29.560161,106.555275,155,69,22,22,5,10,14,9,1013,72,5,2.02E+13,1424286000
1160051,36,Beijing,,39.955906,116.474246,317,119,36,21,30,14,-1,-9,1031,55,2,2.02E+13,1424307600
1160063,47,Shanghai,,31.202842,121.453493,112,69,37,10,11,5,4,-1,1029,70,5,2.02E+13,1424307600
1160655,498,Tianjin,,39.085164,117.207281,198,149,23,35,61,24,3,-2,1033,70,2,2.02E+13,1424311200
1161282,965,Chongqing,,29.560161,106.555275,182,96,28,19,8,12,14,10,1011,77,6,2.02E+13,1424314800
1161527,36,Beijing,,39.955906,116.474246,317,119,36,21,30,14,-1,-9,1031,55,2,2.02E+13,1424336400
1161539,47,Shanghai,,31.202842,121.453493,112,69,37,10,11,5,4,-1,1029,70,5,2.02E+13,1424336400
1162131,498,Tianjin,,39.085164,117.207281,167,87,26,21,61,14,3,-5,1031,56,3,2.02E+13,1424340000
1162756,965,Chongqing,,29.560161,106.555275,182,96,28,19,8,12,14,10,1011,77,6,2.02E+13,1424343600
1163003,36,Beijing,,39.955906,116.474246,317,119,36,21,30,14,-1,-9,1031,55,2,2.02E+13,1424365200
1163015,47,Shanghai,,31.202842,121.453493,112,69,37,10,11,5,4,-1,1029,70,5,2.02E+13,1424365200
1163607,498,Tianjin,,39.085164,117.207281,167,87,26,21,61,14,3,-5,1031,56,3,2.02E+13,1424368800
1164235,965,Chongqing,,29.560161,106.555275,182,96,28,19,8,12,14,10,1011,77,6,2.02E+13,1424376000
1164480,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424394000
1164492,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424394000
1165084,498,Tianjin,,39.085164,117.207281,167,87,26,21,61,14,3,-5,1031,56,3,2.02E+13,1424397600
1165711,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424401200
1165957,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424422800
1165969,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424422800
1166561,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424426400
1167187,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424430000
1167434,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424451600
1167446,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424451600
1168038,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424455200
1168664,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424458800
1168911,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424480400
1168923,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424480400
1169515,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424484000
1170142,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424487600
1170388,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424509200
1170400,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424509200
1170992,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424512800
1171619,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424516400
1171865,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424538000
1171877,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424538000
1172469,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424541600
1173095,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424545200
1173342,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424566800
1173354,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424566800
1173946,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424570400
1174572,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424574000
1174819,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424595600
1174831,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424595600
1175423,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424599200
1176049,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424602800
1176296,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424624400
1176308,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424624400
1176900,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424628000
1177527,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424631600
1177773,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424653200
1177785,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424653200
1178377,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424656800
1179003,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424660400
1179250,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424682000
1179262,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424682000
1179854,498,Tianjin,,39.085164,117.207281,172,84,34,24,17,14,1,0,1023,93,1,2.02E+13,1424685600
1180480,965,Chongqing,,29.560161,106.555275,85,38,23,23,5,11,13,9,1009,77,4,2.02E+13,1424689200
1180727,36,Beijing,,39.955906,116.474246,180,103,18,12,7,10,1,-1,1023,87,3,2.02E+13,1424710800
1180739,47,Shanghai,,31.202842,121.453493,65,20,35,12,6,4,6,2,1025,76,5,2.02E+13,1424710800
